transaction_id,event_timestamp,event_sequence,sender_wallet,receiver_wallet,amount,transaction_type,channel,agent_id,partition
TXN042259,2024-02-02T16:47:00+00:00,18998,W0377,W0391,664.0441535959585,transfer,agent,A0053,train
TXN010723,2024-02-02T16:48:00+00:00,18999,W1712,W1795,447.0236704794877,transfer,agent,A0127,final_test
TXN083053,2024-02-02T16:51:00+00:00,19000,W1569,W1556,63.20388799910187,transfer,agent,A0136,final_test
TXN077596,2024-02-02T16:55:00+00:00,19001,W1292,W1347,8685.338812395046,transfer,agent,A0116,validation
TXN001152,2024-02-02T17:00:00+00:00,19002,W0261,W0750,1155.9030931420693,transfer,p2p,,train
TXN091816,2024-02-02T17:00:00+00:00,19003,W1869,W1975,10673.11327104491,transfer,agent,A0147,independent
TXN032683,2024-02-02T17:00:00+00:00,19004,W0476,W0966,1003.8521618918428,transfer,agent,A0025,train
TXN063536,2024-02-02T17:01:00+00:00,19005,W0721,W0500,9904.270896853042,transfer,p2p,,train
TXN046391,2024-02-02T17:02:00+00:00,19006,W0552,W0383,416.0065663835447,transfer,p2p,,train
TXN076326,2024-02-02T17:03:00+00:00,19007,W1334,W1494,1556.8788774111051,transfer,agent,A0114,validation
TXN002763,2024-02-02T17:10:00+00:00,19008,W1197,W0318,61.11049068816798,transfer,agent,A0020,train
TXN005805,2024-02-02T17:12:00+00:00,19009,W0307,W0746,1799.7577551073646,transfer,agent,A0066,train
TXN056334,2024-02-02T17:12:00+00:00,19010,W0134,W1136,392.11982283174314,transfer,agent,A0081,train
TXN057909,2024-02-02T17:12:00+00:00,19011,W0039,W0619,433.14452690760976,transfer,agent,A0066,train
TXN067206,2024-02-02T17:16:00+00:00,19012,W1387,W1407,57.73238140627075,transfer,p2p,,validation
TXN064094,2024-02-02T17:16:00+00:00,19013,W1037,W0512,6409.753822430945,transfer,p2p,,train
TXN070725,2024-02-02T17:18:00+00:00,19014,W1244,W1378,2441.162388785954,transfer,p2p,,validation
TXN071329,2024-02-02T17:27:00+00:00,19015,W1470,W1370,264.21943075088933,transfer,p2p,,validation
TXN070467,2024-02-02T17:34:00+00:00,19016,W1382,W1365,9959.99092517921,transfer,agent,A0097,validation
TXN033659,2024-02-02T17:37:00+00:00,19017,W0740,W0970,2956.7532879396217,transfer,p2p,,train
TXN015111,2024-02-02T17:38:00+00:00,19018,W1125,W0564,6.403671487456776,transfer,agent,A0041,train
TXN009881,2024-02-02T17:40:00+00:00,19019,W1749,W1583,433.6320157388404,transfer,agent,A0120,final_test
TXN031554,2024-02-02T17:43:00+00:00,19020,W0830,W0134,98.8768154985594,transfer,p2p,,train
TXN063853,2024-02-02T17:43:00+00:00,19021,W0290,W0995,71.22785173079619,transfer,p2p,,train
TXN086765,2024-02-02T17:45:00+00:00,19022,W1660,W1723,1773.8907115058282,transfer,agent,A0131,final_test
TXN030423,2024-02-02T17:45:00+00:00,19023,W0498,W0427,17313.107419164604,transfer,agent,A0028,train
TXN015112,2024-02-02T17:46:00+00:00,19024,W0578,W0637,444.247157787532,transfer,agent,A0000,train
TXN047279,2024-02-02T17:49:00+00:00,19025,W0380,W1027,1918.6878622945144,transfer,agent,A0011,train
TXN001157,2024-02-02T17:50:00+00:00,19026,W0261,W0557,1127.8367812836002,transfer,agent,A0027,train
TXN073866,2024-02-02T17:50:00+00:00,19027,W1322,W1311,16295.693994338742,transfer,agent,A0115,validation
TXN024815,2024-02-02T17:50:00+00:00,19028,W0495,W0250,95.34787017173574,transfer,agent,A0004,train
TXN019402,2024-02-02T17:56:00+00:00,19029,W0775,W0513,6946.836671611414,transfer,agent,A0032,train
TXN003263,2024-02-02T18:00:00+00:00,19030,W0022,W0458,458.5355961253234,transfer,p2p,,train
TXN028538,2024-02-02T18:04:00+00:00,19031,W0006,W0054,342.06109435303756,transfer,p2p,,train
TXN032230,2024-02-02T18:04:00+00:00,19032,W0976,W0262,6112.983626306299,transfer,agent,A0043,train
TXN039785,2024-02-02T18:07:00+00:00,19033,W1104,W0318,8128.748716548594,transfer,agent,A0037,train
TXN075651,2024-02-02T18:10:00+00:00,19034,W1465,W1407,1238.2743685255891,transfer,agent,A0105,validation
TXN093073,2024-02-02T18:11:00+00:00,19035,W1811,W1894,173.28545580528,transfer,agent,A0149,independent
TXN055652,2024-02-02T18:15:00+00:00,19036,W0708,W0163,3088.318916007848,transfer,p2p,,train
TXN087999,2024-02-02T18:18:00+00:00,19037,W1547,W1529,5349.711408339631,transfer,agent,A0137,final_test
TXN069568,2024-02-02T18:25:00+00:00,19038,W1377,W1255,114.71677277418014,transfer,p2p,,validation
TXN001154,2024-02-02T18:26:00+00:00,19039,W0261,W0562,1184.7439647293781,transfer,agent,A0072,train
TXN088704,2024-02-02T18:29:00+00:00,19040,W1621,W1537,1285.1856810417412,transfer,agent,A0141,final_test
TXN005799,2024-02-02T18:36:00+00:00,19041,W0767,W0508,1499.3297467290745,transfer,agent,A0066,train
TXN039483,2024-02-02T18:37:00+00:00,19042,W0510,W1152,1218.6843555630487,transfer,agent,A0055,train
TXN001861,2024-02-02T18:40:00+00:00,19043,W0476,W1168,2459.017297477607,transfer,agent,A0075,train
TXN036913,2024-02-02T18:40:00+00:00,19044,W0133,W0223,5778.205968749379,transfer,agent,A0021,train
TXN022173,2024-02-02T18:41:00+00:00,19045,W0811,W0464,9252.402624852844,transfer,agent,A0077,train
TXN059483,2024-02-02T18:44:00+00:00,19046,W1138,W0069,174.14137895900456,transfer,agent,A0036,train
TXN035121,2024-02-02T18:45:00+00:00,19047,W1084,W0576,347.3888882724517,transfer,p2p,,train
TXN002525,2024-02-02T18:48:00+00:00,19048,W0149,W0671,292.5599677725206,transfer,agent,A0075,train
TXN018565,2024-02-02T18:49:00+00:00,19049,W0380,W1010,6188.813764454199,transfer,agent,A0018,train
TXN087377,2024-02-02T18:49:00+00:00,19050,W1579,W1721,247.51020107913013,transfer,agent,A0138,final_test
TXN013732,2024-02-02T18:51:00+00:00,19051,W0647,W0759,15186.7592557975,transfer,agent,A0000,train
TXN004748,2024-02-02T19:03:00+00:00,19052,W1181,W0269,6582.286942432267,transfer,agent,A0074,train
TXN081642,2024-02-02T19:08:00+00:00,19053,W1688,W1563,492.2352939810145,transfer,p2p,,final_test
TXN037577,2024-02-02T19:10:00+00:00,19054,W0552,W1038,109.84142293000829,transfer,agent,A0047,train
TXN007043,2024-02-02T19:12:00+00:00,19055,W0809,W0072,1044.4083172684902,transfer,agent,A0080,train
TXN048594,2024-02-02T19:14:00+00:00,19056,W0616,W0957,312.30956774436794,transfer,p2p,,train
TXN004914,2024-02-02T19:15:00+00:00,19057,W0811,W0002,1759.046455672092,transfer,agent,A0044,train
TXN007024,2024-02-02T19:15:00+00:00,19058,W0193,W1134,102.92749974061458,transfer,agent,A0086,train
TXN007059,2024-02-02T19:18:00+00:00,19059,W0651,W0403,871.6396346378652,transfer,agent,A0080,train
TXN001153,2024-02-02T19:18:00+00:00,19060,W0261,W0989,1152.4780702255036,transfer,p2p,,train
TXN073620,2024-02-02T19:18:00+00:00,19061,W1291,W1428,654.1945809463164,transfer,agent,A0099,validation
TXN020075,2024-02-02T19:19:00+00:00,19062,W1133,W0654,5040.610128333634,transfer,agent,A0046,train
TXN018879,2024-02-02T19:24:00+00:00,19063,W0514,W0273,9917.272061694646,transfer,agent,A0017,train
TXN055337,2024-02-02T19:31:00+00:00,19064,W0297,W1182,16989.72025647469,transfer,agent,A0012,train
TXN074416,2024-02-02T19:35:00+00:00,19065,W1323,W1203,366.9958196360032,transfer,agent,A0097,validation
TXN057662,2024-02-02T19:36:00+00:00,19066,W0789,W0078,10579.853677837082,transfer,agent,A0023,train
TXN085716,2024-02-02T19:44:00+00:00,19067,W1615,W1608,8535.42930440335,transfer,agent,A0128,final_test
TXN001385,2024-02-02T19:45:00+00:00,19068,W0265,W1109,1559.991667439764,transfer,agent,A0052,train
TXN083570,2024-02-02T19:49:00+00:00,19069,W1523,W1667,11251.479198609226,transfer,agent,A0137,final_test
TXN027291,2024-02-02T19:52:00+00:00,19070,W0603,W0145,3164.48764712,transfer,agent,A0046,train
TXN094211,2024-02-02T20:01:00+00:00,19071,W1941,W1840,18249.855446026788,transfer,agent,A0155,independent
TXN042193,2024-02-02T20:02:00+00:00,19072,W0935,W0419,8614.681225446473,transfer,agent,A0011,train
TXN063000,2024-02-02T20:04:00+00:00,19073,W0877,W0321,880.7664479200745,transfer,agent,A0037,train
TXN014144,2024-02-02T20:05:00+00:00,19074,W0791,W0111,9281.441318469706,transfer,p2p,,train
TXN075619,2024-02-02T20:05:00+00:00,19075,W1287,W1432,493.21048921546566,transfer,agent,A0115,validation
TXN043273,2024-02-02T20:05:00+00:00,19076,W0747,W0406,5126.429588113305,transfer,agent,A0069,train
TXN074808,2024-02-02T20:10:00+00:00,19077,W1371,W1495,312.2503654810562,transfer,agent,A0099,validation
TXN004889,2024-02-02T20:17:00+00:00,19078,W0254,W0938,689.8383985438576,transfer,agent,A0003,train
TXN041765,2024-02-02T20:18:00+00:00,19079,W0356,W0832,281.53109663850614,transfer,agent,A0035,train
TXN011490,2024-02-02T20:24:00+00:00,19080,W1872,W1879,2616.4988150490067,transfer,agent,A0151,independent
TXN062604,2024-02-02T20:24:00+00:00,19081,W0893,W0243,4761.28928879924,transfer,agent,A0065,train
TXN072632,2024-02-02T20:25:00+00:00,19082,W1378,W1206,2134.44302584408,transfer,p2p,,validation
TXN084768,2024-02-02T20:28:00+00:00,19083,W1674,W1758,4888.1651982857475,transfer,p2p,,final_test
TXN098123,2024-02-02T20:29:00+00:00,19084,W1941,W1932,13687.526019328401,transfer,agent,A0159,independent
TXN010714,2024-02-02T20:30:00+00:00,19085,W1609,W1547,834.1570905102412,transfer,agent,A0127,final_test
TXN075890,2024-02-02T20:30:00+00:00,19086,W1400,W1271,438.51998433208024,transfer,p2p,,validation
TXN031973,2024-02-02T20:32:00+00:00,19087,W0052,W1068,3362.3027899332883,transfer,p2p,,train
TXN095059,2024-02-02T20:34:00+00:00,19088,W1893,W1854,280.09352451616564,transfer,agent,A0145,independent
TXN023761,2024-02-02T20:36:00+00:00,19089,W0827,W0308,8344.316161380368,transfer,agent,A0056,train
TXN051211,2024-02-02T20:36:00+00:00,19090,W1164,W0011,933.7540912401718,transfer,agent,A0095,train
TXN039312,2024-02-02T20:37:00+00:00,19091,W0588,W1118,4093.397286284911,transfer,agent,A0008,train
TXN047893,2024-02-02T20:38:00+00:00,19092,W0377,W0790,5748.315044903341,transfer,agent,A0077,train
TXN048144,2024-02-02T20:41:00+00:00,19093,W0910,W0674,1469.1103114751456,transfer,agent,A0006,train
TXN011927,2024-02-02T20:42:00+00:00,19094,W1839,W1961,1604.5074437370838,transfer,agent,A0156,independent
TXN082160,2024-02-02T20:42:00+00:00,19095,W1552,W1587,1555.7425569171876,transfer,agent,A0127,final_test
TXN088805,2024-02-02T20:45:00+00:00,19096,W1614,W1797,382.47670612670834,transfer,p2p,,final_test
TXN077419,2024-02-02T20:45:00+00:00,19097,W1212,W1408,174.6682690503662,transfer,agent,A0097,validation
TXN009100,2024-02-02T20:49:00+00:00,19098,W1525,W1715,344.30532389022966,transfer,agent,A0123,final_test
TXN058663,2024-02-02T20:49:00+00:00,19099,W0927,W0700,748.9978680467544,transfer,agent,A0055,train
TXN071764,2024-02-02T20:50:00+00:00,19100,W1262,W1217,7305.066055911878,transfer,agent,A0105,validation
TXN085440,2024-02-02T20:50:00+00:00,19101,W1696,W1684,350.90392892844136,transfer,agent,A0124,final_test
TXN038312,2024-02-02T20:50:00+00:00,19102,W0076,W0546,6978.095642747317,transfer,agent,A0031,train
TXN031451,2024-02-02T20:52:00+00:00,19103,W0020,W0390,409.099727635402,transfer,p2p,,train
TXN009102,2024-02-02T20:55:00+00:00,19104,W1669,W1578,311.21739050178627,transfer,agent,A0142,final_test
TXN020988,2024-02-02T20:55:00+00:00,19105,W1168,W0215,3849.2718671111616,transfer,p2p,,train
TXN009103,2024-02-02T21:13:00+00:00,19106,W1669,W1566,313.07711458709804,transfer,p2p,,final_test
TXN049082,2024-02-02T21:13:00+00:00,19107,W0944,W0916,9241.129317396184,transfer,agent,A0001,train
TXN009101,2024-02-02T21:19:00+00:00,19108,W1501,W1665,355.52894788304746,transfer,agent,A0123,final_test
TXN012400,2024-02-02T21:19:00+00:00,19109,W1062,W1048,3636.792432825913,transfer,agent,A0075,train
TXN031725,2024-02-02T21:22:00+00:00,19110,W0554,W0313,398.65203733136866,transfer,agent,A0071,train
TXN086927,2024-02-02T21:24:00+00:00,19111,W1796,W1768,4250.691666790835,transfer,p2p,,final_test
TXN032857,2024-02-02T21:24:00+00:00,19112,W0757,W0035,10486.677498263214,transfer,agent,A0081,train
TXN001383,2024-02-02T21:29:00+00:00,19113,W0157,W0452,1386.2713289863482,transfer,p2p,,train
TXN035428,2024-02-02T21:33:00+00:00,19114,W0272,W1043,132.033302791396,transfer,p2p,,train
TXN034890,2024-02-02T21:35:00+00:00,19115,W0576,W0414,3934.340560211283,transfer,agent,A0074,train
TXN053787,2024-02-02T21:35:00+00:00,19116,W0078,W0923,14358.705218218567,transfer,agent,A0089,train
TXN005618,2024-02-02T21:36:00+00:00,19117,W0032,W0927,621.2831349164353,transfer,agent,A0010,train
TXN003751,2024-02-02T21:40:00+00:00,19118,W0356,W0394,4463.13252260108,transfer,agent,A0043,train
TXN002845,2024-02-02T21:45:00+00:00,19119,W0814,W1035,651.4183967655393,transfer,agent,A0085,train
TXN064868,2024-02-02T21:49:00+00:00,19120,W1334,W1416,1316.870107068541,transfer,agent,A0113,validation
TXN082171,2024-02-02T21:49:00+00:00,19121,W1595,W1630,1901.3698263020322,transfer,agent,A0140,final_test
TXN023414,2024-02-02T21:49:00+00:00,19122,W0748,W1036,97.67739442330866,transfer,agent,A0064,train
TXN027122,2024-02-02T21:51:00+00:00,19123,W0680,W0220,175.708524173454,transfer,p2p,,train
TXN046278,2024-02-02T21:54:00+00:00,19124,W0876,W1145,745.3936210974836,transfer,agent,A0033,train
TXN037738,2024-02-02T21:57:00+00:00,19125,W1059,W0481,9939.91658853589,transfer,agent,A0058,train
TXN075060,2024-02-02T21:58:00+00:00,19126,W1273,W1385,15782.30268937307,transfer,agent,A0119,validation
TXN034296,2024-02-02T21:58:00+00:00,19127,W0996,W0222,7146.630509911847,transfer,agent,A0007,train
TXN036200,2024-02-02T21:58:00+00:00,19128,W0648,W0177,8679.848730757545,transfer,p2p,,train
TXN055964,2024-02-02T21:59:00+00:00,19129,W0370,W0340,8442.744458699552,transfer,agent,A0054,train
TXN058152,2024-02-02T21:59:00+00:00,19130,W0222,W0118,2390.66870077912,transfer,agent,A0028,train
TXN086594,2024-02-02T22:02:00+00:00,19131,W1529,W1501,1432.165178454784,transfer,p2p,,final_test
TXN013873,2024-02-02T22:07:00+00:00,19132,W0816,W0048,325.7337921443781,transfer,agent,A0091,train
TXN040427,2024-02-02T22:08:00+00:00,19133,W1079,W0725,9235.075562221109,transfer,agent,A0069,train
TXN018410,2024-02-02T22:17:00+00:00,19134,W0369,W0381,6342.838702195989,transfer,p2p,,train
TXN065897,2024-02-02T22:19:00+00:00,19135,W1221,W1438,2371.336100884629,transfer,agent,A0106,validation
TXN001704,2024-02-02T22:20:00+00:00,19136,W0844,W0626,393.7646862201154,transfer,agent,A0040,train
TXN009505,2024-02-02T22:30:00+00:00,19137,W1523,W1674,9188.056065681996,transfer,agent,A0120,final_test
TXN061008,2024-02-02T22:31:00+00:00,19138,W0837,W0445,18376.824143333022,transfer,agent,A0008,train
TXN001155,2024-02-02T22:33:00+00:00,19139,W0261,W0390,1189.8573179432206,transfer,agent,A0068,train
TXN095609,2024-02-02T22:36:00+00:00,19140,W1993,W1836,15225.814524008983,transfer,agent,A0153,independent
TXN058794,2024-02-02T22:37:00+00:00,19141,W1173,W0844,1562.0082143150526,transfer,agent,A0094,train
TXN016894,2024-02-02T22:44:00+00:00,19142,W0212,W0893,9051.923588219368,transfer,p2p,,train
TXN030661,2024-02-02T22:45:00+00:00,19143,W0165,W0606,4479.104368551455,transfer,agent,A0011,train
TXN001702,2024-02-02T22:48:00+00:00,19144,W0844,W0713,2364.807852840881,transfer,p2p,,train
TXN034512,2024-02-02T22:56:00+00:00,19145,W0451,W0674,9358.059743002155,transfer,agent,A0049,train
TXN044613,2024-02-02T23:02:00+00:00,19146,W0896,W1065,8739.763074063078,transfer,agent,A0062,train
TXN014483,2024-02-02T23:06:00+00:00,19147,W1040,W0811,991.5425100961229,transfer,agent,A0014,train
TXN056508,2024-02-02T23:08:00+00:00,19148,W0545,W0336,247.93622422955949,transfer,agent,A0072,train
TXN071424,2024-02-02T23:12:00+00:00,19149,W1275,W1495,5868.8053692416825,transfer,p2p,,validation
TXN046081,2024-02-02T23:14:00+00:00,19150,W1152,W0516,338.9043118873349,transfer,p2p,,train
TXN026407,2024-02-02T23:17:00+00:00,19151,W0919,W0592,19111.00415528923,transfer,agent,A0039,train
TXN066964,2024-02-02T23:18:00+00:00,19152,W1372,W1450,1486.8659402325027,transfer,agent,A0116,validation
TXN036374,2024-02-02T23:18:00+00:00,19153,W0659,W0942,180.75732745184533,transfer,agent,A0027,train
TXN099049,2024-02-02T23:20:00+00:00,19154,W1926,W1842,2660.647616046046,transfer,agent,A0153,independent
TXN062359,2024-02-02T23:22:00+00:00,19155,W0985,W0899,9386.722039324995,transfer,agent,A0017,train
TXN091326,2024-02-02T23:25:00+00:00,19156,W1941,W1851,18354.820355957498,transfer,agent,A0144,independent
TXN043275,2024-02-02T23:28:00+00:00,19157,W0098,W0226,52.92790879212836,transfer,agent,A0016,train
TXN096786,2024-02-02T23:31:00+00:00,19158,W1915,W1876,391.0447261919834,transfer,agent,A0155,independent
TXN084098,2024-02-02T23:32:00+00:00,19159,W1527,W1637,8978.69929054743,transfer,agent,A0122,final_test
TXN054109,2024-02-02T23:32:00+00:00,19160,W0740,W0918,617.3172999539689,transfer,agent,A0066,train
TXN047054,2024-02-02T23:42:00+00:00,19161,W0490,W0785,13404.175202559909,transfer,agent,A0073,train
TXN007659,2024-02-02T23:48:00+00:00,19162,W1254,W1345,9056.984060864806,transfer,agent,A0113,validation
TXN075793,2024-02-02T23:51:00+00:00,19163,W1415,W1293,163.96681190931287,transfer,p2p,,validation
TXN012127,2024-02-02T23:52:00+00:00,19164,W1144,W0423,7181.700940505116,transfer,agent,A0005,train
TXN042479,2024-02-02T23:52:00+00:00,19165,W0287,W0502,44.17632400334887,transfer,p2p,,train
TXN019445,2024-02-02T23:58:00+00:00,19166,W0415,W0156,1095.028663069744,transfer,agent,A0091,train
TXN009751,2024-02-03T00:00:00+00:00,19167,W1540,W1742,1000.0780864849287,transfer,agent,A0128,final_test
TXN010051,2024-02-03T00:00:00+00:00,19168,W1585,W1651,6005.542874300941,transfer,p2p,,final_test
TXN007720,2024-02-03T00:00:00+00:00,19169,W1362,W1396,9822.218020117665,transfer,p2p,,validation
TXN005680,2024-02-03T00:00:00+00:00,19170,W0721,W0797,2273.148290675975,transfer,agent,A0050,train
TXN002172,2024-02-03T00:00:00+00:00,19171,W0971,W0813,5429.596111289669,transfer,agent,A0024,train
TXN005355,2024-02-03T00:00:00+00:00,19172,W0641,W1002,154.97732895476625,transfer,agent,A0083,train
TXN009104,2024-02-03T00:01:00+00:00,19173,W1668,W1731,376.9508174648211,transfer,p2p,,final_test
TXN062796,2024-02-03T00:03:00+00:00,19174,W0443,W0312,5916.516690383189,transfer,p2p,,train
TXN082363,2024-02-03T00:07:00+00:00,19175,W1762,W1535,1686.7786063014262,transfer,agent,A0124,final_test
TXN018952,2024-02-03T00:08:00+00:00,19176,W0873,W0326,893.6251200101883,transfer,agent,A0019,train
TXN027077,2024-02-03T00:08:00+00:00,19177,W0647,W0927,11235.247221946998,transfer,agent,A0030,train
TXN001700,2024-02-03T00:10:00+00:00,19178,W0844,W0939,2127.4028418498447,transfer,agent,A0020,train
TXN028891,2024-02-03T00:13:00+00:00,19179,W0463,W0693,13814.800291293583,transfer,p2p,,train
TXN086040,2024-02-03T00:14:00+00:00,19180,W1634,W1515,91.56787274481982,transfer,agent,A0138,final_test
TXN056096,2024-02-03T00:14:00+00:00,19181,W0596,W0668,18161.318929115172,transfer,agent,A0042,train
TXN022489,2024-02-03T00:15:00+00:00,19182,W0104,W0368,423.7039382807214,transfer,agent,A0006,train
TXN092117,2024-02-03T00:21:00+00:00,19183,W1925,W1844,176.59134602865612,transfer,p2p,,independent
TXN035432,2024-02-03T00:27:00+00:00,19184,W0991,W0840,63.471141018592306,transfer,agent,A0038,train
TXN031091,2024-02-03T00:28:00+00:00,19185,W0529,W0062,1931.4922756427986,transfer,agent,A0016,train
TXN048136,2024-02-03T00:28:00+00:00,19186,W0759,W0114,395.3856731454259,transfer,agent,A0017,train
TXN036642,2024-02-03T00:30:00+00:00,19187,W0364,W1121,332.17939890631703,transfer,p2p,,train
TXN079047,2024-02-03T00:31:00+00:00,19188,W1538,W1751,15369.165693400466,transfer,p2p,,final_test
TXN046420,2024-02-03T00:32:00+00:00,19189,W0880,W0201,6902.740290388331,transfer,agent,A0030,train
TXN011495,2024-02-03T00:33:00+00:00,19190,W1879,W1872,1439.5616661120534,transfer,p2p,,independent
TXN049404,2024-02-03T00:34:00+00:00,19191,W0505,W0302,19332.92589084016,transfer,agent,A0016,train
TXN085433,2024-02-03T00:37:00+00:00,19192,W1740,W1719,18128.569184522665,transfer,agent,A0138,final_test
TXN050272,2024-02-03T00:42:00+00:00,19193,W0428,W0329,489.2256541662932,transfer,agent,A0005,train
TXN010720,2024-02-03T00:47:00+00:00,19194,W1773,W1548,773.85043746357,transfer,agent,A0127,final_test
TXN097685,2024-02-03T00:48:00+00:00,19195,W1931,W1959,9892.96696514839,transfer,p2p,,independent
TXN005550,2024-02-03T00:52:00+00:00,19196,W0438,W0065,2485.379185392633,transfer,agent,A0057,train
TXN068247,2024-02-03T00:57:00+00:00,19197,W1290,W1379,10457.401379410598,transfer,p2p,,validation
TXN023472,2024-02-03T00:58:00+00:00,19198,W0418,W0038,1112.3409923121108,transfer,agent,A0002,train
